EE:6F:EE:A7:34:31,ok,-62,8.25,10.64,7.94,8.25
DE:64:59:3D:8E:63,ok,-57,5.08,7.45,11.22,5.08
F1:63:F2:BE:56:44,ok,-63,5.57,6.43,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.46,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.64,12.46,11.22,8.64
FC:40:5D:54:A7:DD,ok,-64,5.20,8.54,14.13,5.20
EE:6F:EE:A7:34:31,ok,-61,8.23,10.67,7.94,8.23
DE:64:59:3D:8E:63,ok,-57,5.09,7.59,11.22,5.09
F1:63:F2:BE:56:44,ok,-63,5.57,6.45,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.58,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-70,8.64,12.45,10.00,8.64
FC:40:5D:54:A7:DD,ok,-64,5.19,8.57,17.78,5.19
EE:6F:EE:A7:34:31,ok,-60,8.33,10.57,7.94,8.33
DE:64:59:3D:8E:63,ok,-57,5.06,7.52,11.22,5.06
F1:63:F2:BE:56:44,ok,-63,5.57,6.50,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.54,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-71,8.50,12.46,14.13,8.50
FC:40:5D:54:A7:DD,ok,-71,5.20,8.55,17.78,5.20
EE:6F:EE:A7:34:31,ok,-58,8.27,10.63,7.94,8.27
DE:64:59:3D:8E:63,ok,-62,5.06,7.53,11.22,5.06
F1:63:F2:BE:56:44,ok,-62,5.57,6.50,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.46,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-70,8.50,12.53,11.22,8.50
FC:40:5D:54:A7:DD,ok,-71,5.21,8.46,15.85,5.21
EE:6F:EE:A7:34:31,ok,-58,8.25,10.64,7.94,8.25
DE:64:59:3D:8E:63,ok,-62,5.04,7.60,10.00,5.04
F1:63:F2:BE:56:44,ok,-62,5.57,6.46,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.51,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.50,12.52,14.13,8.50
FC:40:5D:54:A7:DD,ok,-56,5.23,8.49,15.85,5.23
EE:6F:EE:A7:34:31,ok,-64,8.24,10.51,7.94,8.24
DE:64:59:3D:8E:63,ok,-60,5.06,7.56,11.22,5.06
F1:63:F2:BE:56:44,ok,-62,5.57,6.48,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.47,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.50,12.54,10.00,8.50
FC:40:5D:54:A7:DD,ok,-56,5.22,8.43,15.85,5.22
EE:6F:EE:A7:34:31,ok,-62,8.24,10.57,7.94,8.24
DE:64:59:3D:8E:63,ok,-56,5.07,7.61,11.22,5.07
F1:63:F2:BE:56:44,ok,-63,5.57,6.47,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.54,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.50,12.48,11.22,8.50
FC:40:5D:54:A7:DD,ok,-71,5.22,8.49,15.85,5.22
EE:6F:EE:A7:34:31,ok,-60,8.24,10.65,7.94,8.24
DE:64:59:3D:8E:63,ok,-57,5.04,7.58,11.22,5.04
F1:63:F2:BE:56:44,ok,-62,5.57,6.47,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.48,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-70,8.64,12.54,12.59,8.64
FC:40:5D:54:A7:DD,ok,-65,5.20,8.55,15.85,5.20
EE:6F:EE:A7:34:31,ok,-61,8.24,10.69,7.94,8.24
DE:64:59:3D:8E:63,ok,-57,5.02,7.54,10.00,5.02
F1:63:F2:BE:56:44,ok,-63,5.57,6.46,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.43,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-72,8.50,12.56,10.00,8.50
FC:40:5D:54:A7:DD,ok,-56,5.21,8.50,12.59,5.21
EE:6F:EE:A7:34:31,ok,-60,8.25,10.67,7.94,8.25
DE:64:59:3D:8E:63,ok,-88,5.03,7.56,11.22,5.03
F1:63:F2:BE:56:44,ok,-63,5.57,6.47,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.41,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.64,12.50,11.22,8.64
FC:40:5D:54:A7:DD,ok,-65,5.22,8.49,15.85,5.22
EE:6F:EE:A7:34:31,ok,-62,8.26,10.63,7.08,8.26
DE:64:59:3D:8E:63,ok,-89,5.03,7.55,11.22,5.03
F1:63:F2:BE:56:44,ok,-68,5.57,6.50,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-58,4.69,7.54,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.64,12.53,8.91,8.64
FC:40:5D:54:A7:DD,ok,-71,5.22,8.52,14.13,5.22
EE:6F:EE:A7:34:31,ok,-58,8.26,10.66,7.94,8.26
DE:64:59:3D:8E:63,ok,-90,5.05,7.56,11.22,5.05
F1:63:F2:BE:56:44,ok,-62,5.57,6.49,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.47,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-67,8.64,12.57,12.59,8.64
FC:40:5D:54:A7:DD,ok,-56,5.23,8.44,15.85,5.23
EE:6F:EE:A7:34:31,ok,-60,8.25,10.66,7.94,8.25
DE:64:59:3D:8E:63,ok,-62,5.05,7.57,10.00,5.05
F1:63:F2:BE:56:44,ok,-65,5.57,6.45,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-59,4.69,7.47,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.50,12.54,8.91,8.50
FC:40:5D:54:A7:DD,ok,-65,5.23,8.30,15.85,5.23
EE:6F:EE:A7:34:31,ok,-57,8.27,10.65,7.94,8.27
DE:64:59:3D:8E:63,ok,-89,5.04,7.50,11.22,5.04
F1:63:F2:BE:56:44,ok,-62,5.57,6.53,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.49,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-70,8.50,12.46,12.59,8.50
FC:40:5D:54:A7:DD,ok,-71,5.20,8.31,17.78,5.20
EE:6F:EE:A7:34:31,ok,-65,8.25,10.64,7.94,8.25
DE:64:59:3D:8E:63,ok,-90,5.04,7.54,11.22,5.04
F1:63:F2:BE:56:44,ok,-62,5.57,6.51,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.49,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.50,12.46,8.91,8.50
FC:40:5D:54:A7:DD,ok,-65,5.23,8.32,15.85,5.23
EE:6F:EE:A7:34:31,ok,-61,8.22,10.59,7.08,8.22
DE:64:59:3D:8E:63,ok,-56,5.05,7.56,11.22,5.05
F1:63:F2:BE:56:44,ok,-60,5.57,6.50,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.48,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-72,8.62,12.43,10.00,8.62
FC:40:5D:54:A7:DD,ok,-65,5.23,8.40,15.85,5.23
EE:6F:EE:A7:34:31,ok,-62,8.25,10.55,7.94,8.25
DE:64:59:3D:8E:63,ok,-62,5.05,7.61,11.22,5.05
F1:63:F2:BE:56:44,ok,-61,5.57,6.52,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.52,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-70,8.63,12.56,8.91,8.63
FC:40:5D:54:A7:DD,ok,-71,5.21,8.45,15.85,5.21
EE:6F:EE:A7:34:31,ok,-62,8.25,10.57,7.94,8.25
DE:64:59:3D:8E:63,ok,-62,5.04,7.55,11.22,5.04
F1:63:F2:BE:56:44,ok,-63,5.57,6.52,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.98,7.41,11.22,4.98
FF:B4:7D:AB:1B:A2,ok,-69,8.50,12.48,12.59,8.50
FC:40:5D:54:A7:DD,ok,-64,5.24,8.50,17.78,5.24
EE:6F:EE:A7:34:31,ok,-60,8.22,10.51,7.94,8.22
DE:64:59:3D:8E:63,ok,-56,5.04,7.53,11.22,5.04
F1:63:F2:BE:56:44,ok,-63,5.57,6.53,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.42,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-72,8.50,12.53,11.22,8.50
FC:40:5D:54:A7:DD,ok,-56,5.21,8.36,17.78,5.21
EE:6F:EE:A7:34:31,ok,-60,8.22,10.47,7.94,8.22
DE:64:59:3D:8E:63,ok,-62,5.06,7.62,10.00,5.06
F1:63:F2:BE:56:44,ok,-62,5.57,6.50,12.59,5.57
DB:6D:40:6D:A1:0F,ok,-60,4.69,7.42,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-69,8.50,12.48,8.91,8.50
FC:40:5D:54:A7:DD,ok,-72,5.22,8.46,17.78,5.22
EE:6F:EE:A7:34:31,ok,-60,8.23,10.52,7.94,8.23
DE:64:59:3D:8E:63,ok,-62,5.05,7.64,10.00,5.05
F1:63:F2:BE:56:44,ok,-63,5.57,6.53,11.22,5.57
DB:6D:40:6D:A1:0F,ok,-73,4.69,7.40,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-68,8.50,12.50,12.59,8.50
FC:40:5D:54:A7:DD,ok,-65,5.24,8.44,15.85,5.24
EE:6F:EE:A7:34:31,ok,-60,8.26,10.53,7.94,8.26
DE:64:59:3D:8E:63,ok,-57,5.04,7.50,10.00,5.04
F1:63:F2:BE:56:44,ok,-63,5.57,6.54,14.13,5.57
DB:6D:40:6D:A1:0F,ok,-61,4.69,7.41,11.22,4.69
FF:B4:7D:AB:1B:A2,ok,-63,8.59,12.37,10.00,8.59
FC:40:5D:54:A7:DD,ok,-65,5.22,8.42,17.78,5.22
