EE:6F:EE:A7:34:31,ok,-61,4.69,6.63,7.94,4.69
DE:64:59:3D:8E:63,ok,-56,5.74,7.01,6.31,5.74
F1:63:F2:BE:56:44,ok,-72,9.37,14.74,25.12,9.37
DB:6D:40:6D:A1:0F,ok,-66,10.25,12.99,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-57,4.23,7.37,7.94,4.23
FC:40:5D:54:A7:DD,ok,-61,5.97,10.86,12.59,5.97
EE:6F:EE:A7:34:31,ok,-59,4.69,6.67,8.91,4.69
DE:64:59:3D:8E:63,ok,-57,5.77,7.08,6.31,5.77
F1:63:F2:BE:56:44,ok,-71,9.67,14.67,25.12,9.67
DB:6D:40:6D:A1:0F,ok,-64,10.25,12.91,14.13,10.25
FF:B4:7D:AB:1B:A2,ok,-56,4.21,7.39,7.94,4.21
FC:40:5D:54:A7:DD,ok,-68,5.98,10.80,11.22,5.98
EE:6F:EE:A7:34:31,ok,-59,4.69,6.62,7.94,4.69
DE:64:59:3D:8E:63,ok,-57,5.77,7.11,6.31,5.77
F1:63:F2:BE:56:44,ok,-71,9.37,14.85,22.39,9.37
DB:6D:40:6D:A1:0F,ok,-64,10.25,12.86,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-57,4.23,7.43,7.94,4.23
FC:40:5D:54:A7:DD,ok,-61,5.96,10.86,11.22,5.96
EE:6F:EE:A7:34:31,ok,-59,4.69,6.62,7.94,4.69
DE:64:59:3D:8E:63,ok,-60,5.76,7.07,7.08,5.76
F1:63:F2:BE:56:44,ok,-71,9.37,14.78,25.12,9.37
DB:6D:40:6D:A1:0F,ok,-67,10.25,12.87,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-61,4.23,7.47,8.91,4.23
FC:40:5D:54:A7:DD,ok,-69,5.97,10.82,11.22,5.97
EE:6F:EE:A7:34:31,ok,-63,4.69,6.60,7.94,4.69
DE:64:59:3D:8E:63,ok,-60,5.75,7.09,7.08,5.75
F1:63:F2:BE:56:44,ok,-70,9.67,14.80,25.12,9.67
DB:6D:40:6D:A1:0F,ok,-67,10.25,12.93,14.13,10.25
FF:B4:7D:AB:1B:A2,ok,-57,4.24,7.54,6.31,4.24
FC:40:5D:54:A7:DD,ok,-68,5.97,10.81,11.22,5.97
EE:6F:EE:A7:34:31,ok,-63,4.69,6.58,7.94,4.69
DE:64:59:3D:8E:63,ok,-57,5.75,7.03,6.31,5.75
F1:63:F2:BE:56:44,ok,-71,9.37,14.69,25.12,9.37
DB:6D:40:6D:A1:0F,ok,-67,10.25,13.01,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-61,4.22,7.49,7.94,4.22
FC:40:5D:54:A7:DD,ok,-64,5.98,10.85,12.59,5.98
EE:6F:EE:A7:34:31,ok,-61,4.69,6.57,7.94,4.69
DE:64:59:3D:8E:63,ok,-60,5.76,7.04,7.08,5.76
F1:63:F2:BE:56:44,ok,-68,9.67,14.66,25.12,9.67
DB:6D:40:6D:A1:0F,ok,-64,10.25,13.04,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-61,4.21,7.47,7.94,4.21
FC:40:5D:54:A7:DD,ok,-61,5.98,10.84,12.59,5.98
EE:6F:EE:A7:34:31,ok,-61,4.69,6.60,7.94,4.69
DE:64:59:3D:8E:63,ok,-55,5.75,7.07,6.31,5.75
F1:63:F2:BE:56:44,ok,-70,9.67,14.54,25.12,9.67
DB:6D:40:6D:A1:0F,ok,-67,10.25,12.93,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-61,4.22,7.40,7.94,4.22
FC:40:5D:54:A7:DD,ok,-61,5.99,10.89,12.59,5.99
EE:6F:EE:A7:34:31,ok,-61,4.69,6.53,7.94,4.69
DE:64:59:3D:8E:63,ok,-55,5.75,7.09,6.31,5.75
F1:63:F2:BE:56:44,ok,-70,9.67,14.59,25.12,9.67
DB:6D:40:6D:A1:0F,ok,-66,10.25,12.94,12.59,10.25
FF:B4:7D:AB:1B:A2,ok,-57,4.22,7.49,7.94,4.22
FC:40:5D:54:A7:DD,ok,-61,5.96,10.77,12.59,5.96
EE:6F:EE:A7:34:31,ok,-61,4.69,6.53,7.94,4.69
DE:64:59:3D:8E:63,ok,-52,5.76,7.14,6.31,5.76
