EE:6F:EE:A7:34:31,ok,-61,9.47,10.60,11.22,9.47
DE:64:59:3D:8E:63,ok,-54,7.32,9.40,10.00,7.32
F1:63:F2:BE:56:44,ok,-78,9.37,10.46,15.85,9.37
DB:6D:40:6D:A1:0F,ok,-65,5.57,6.87,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.12,7.03,8.91,6.12
FC:40:5D:54:A7:DD,ok,-69,7.62,11.05,17.78,7.62
EE:6F:EE:A7:34:31,ok,-58,9.49,10.63,11.22,9.49
DE:64:59:3D:8E:63,ok,-75,7.32,9.34,10.00,7.32
F1:63:F2:BE:56:44,ok,-68,9.37,10.49,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-70,5.57,6.88,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-64,6.15,7.07,11.22,6.15
FC:40:5D:54:A7:DD,ok,-65,7.62,10.99,15.85,7.62
EE:6F:EE:A7:34:31,ok,-58,9.48,10.71,11.22,9.48
DE:64:59:3D:8E:63,ok,-54,7.32,9.39,8.91,7.32
F1:63:F2:BE:56:44,ok,-66,9.37,10.47,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-65,5.57,6.90,6.31,5.57
FF:B4:7D:AB:1B:A2,ok,-61,6.15,7.07,11.22,6.15
FC:40:5D:54:A7:DD,ok,-69,7.62,10.99,17.78,7.62
EE:6F:EE:A7:34:31,ok,-70,9.47,10.72,12.59,9.47
DE:64:59:3D:8E:63,ok,-67,7.32,9.39,8.91,7.32
F1:63:F2:BE:56:44,ok,-77,9.37,10.41,15.85,9.37
DB:6D:40:6D:A1:0F,ok,-57,5.57,6.89,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-61,6.15,7.09,8.91,6.15
FC:40:5D:54:A7:DD,ok,-64,7.62,11.01,15.85,7.62
EE:6F:EE:A7:34:31,ok,-58,9.47,10.57,12.59,9.47
DE:64:59:3D:8E:63,ok,-65,7.32,9.35,10.00,7.32
F1:63:F2:BE:56:44,ok,-78,9.37,10.43,15.85,9.37
DB:6D:40:6D:A1:0F,ok,-57,5.57,6.88,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.15,7.06,11.22,6.15
FC:40:5D:54:A7:DD,ok,-65,7.62,10.99,17.78,7.62
EE:6F:EE:A7:34:31,ok,-58,9.48,10.62,11.22,9.48
DE:64:59:3D:8E:63,ok,-55,7.32,9.44,10.00,7.32
F1:63:F2:BE:56:44,ok,-62,9.08,10.45,14.13,9.08
DB:6D:40:6D:A1:0F,ok,-65,5.57,6.90,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.14,7.06,11.22,6.14
FC:40:5D:54:A7:DD,ok,-66,7.62,11.08,15.85,7.62
EE:6F:EE:A7:34:31,ok,-66,9.48,10.54,11.22,9.48
DE:64:59:3D:8E:63,ok,-61,7.32,9.31,10.00,7.32
F1:63:F2:BE:56:44,ok,-66,9.08,10.42,14.13,9.08
DB:6D:40:6D:A1:0F,ok,-57,5.57,6.86,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-61,6.14,7.05,11.22,6.14
FC:40:5D:54:A7:DD,ok,-66,7.62,11.01,17.78,7.62
EE:6F:EE:A7:34:31,ok,-58,9.49,10.66,11.22,9.49
DE:64:59:3D:8E:63,ok,-75,7.32,9.32,10.00,7.32
F1:63:F2:BE:56:44,ok,-62,9.08,10.43,12.59,9.08
DB:6D:40:6D:A1:0F,ok,-59,5.57,6.91,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-59,6.12,6.99,10.00,6.12
FC:40:5D:54:A7:DD,ok,-66,7.62,11.02,17.78,7.62
EE:6F:EE:A7:34:31,ok,-61,9.48,10.56,11.22,9.48
DE:64:59:3D:8E:63,ok,-54,7.32,9.41,10.00,7.32
F1:63:F2:BE:56:44,ok,-67,9.37,10.47,15.85,9.37
DB:6D:40:6D:A1:0F,ok,-59,5.57,6.89,6.31,5.57
FF:B4:7D:AB:1B:A2,ok,-58,6.14,7.07,11.22,6.14
FC:40:5D:54:A7:DD,ok,-69,7.62,11.01,15.85,7.62
EE:6F:EE:A7:34:31,ok,-61,9.49,10.56,12.59,9.49
DE:64:59:3D:8E:63,ok,-53,7.32,9.27,10.00,7.32
F1:63:F2:BE:56:44,ok,-79,9.08,10.45,12.59,9.08
DB:6D:40:6D:A1:0F,ok,-55,5.57,6.87,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.14,7.01,11.22,6.14
FC:40:5D:54:A7:DD,ok,-65,7.62,11.01,15.85,7.62
EE:6F:EE:A7:34:31,ok,-65,9.50,10.61,11.22,9.50
DE:64:59:3D:8E:63,ok,-61,7.32,9.42,10.00,7.32
F1:63:F2:BE:56:44,ok,-66,9.08,10.45,12.59,9.08
DB:6D:40:6D:A1:0F,ok,-59,5.57,6.85,6.31,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.14,7.06,8.91,6.14
FC:40:5D:54:A7:DD,ok,-65,7.62,11.03,15.85,7.62
EE:6F:EE:A7:34:31,ok,-61,9.47,10.57,12.59,9.47
DE:64:59:3D:8E:63,ok,-58,7.32,9.47,10.00,7.32
F1:63:F2:BE:56:44,ok,-66,9.37,10.45,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-57,5.57,6.87,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-60,6.15,7.01,11.22,6.15
FC:40:5D:54:A7:DD,ok,-66,7.62,11.01,17.78,7.62
EE:6F:EE:A7:34:31,ok,-58,9.47,10.58,11.22,9.47
DE:64:59:3D:8E:63,ok,-51,7.32,9.34,10.00,7.32
F1:63:F2:BE:56:44,ok,-79,9.37,10.44,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-57,5.57,6.87,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-58,6.12,7.01,8.91,6.12
FC:40:5D:54:A7:DD,ok,-70,7.62,10.97,15.85,7.62
EE:6F:EE:A7:34:31,ok,-66,9.47,10.59,11.22,9.47
DE:64:59:3D:8E:63,ok,-75,7.32,9.42,10.00,7.32
F1:63:F2:BE:56:44,ok,-78,9.37,10.46,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-58,5.57,6.87,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-60,6.13,7.05,8.91,6.13
FC:40:5D:54:A7:DD,ok,-69,7.62,10.98,17.78,7.62
EE:6F:EE:A7:34:31,ok,-58,9.47,10.58,12.59,9.47
DE:64:59:3D:8E:63,ok,-75,7.32,9.41,10.00,7.32
F1:63:F2:BE:56:44,ok,-62,9.37,10.46,14.13,9.37
DB:6D:40:6D:A1:0F,ok,-59,5.57,6.86,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-59,6.15,7.09,8.91,6.15
FC:40:5D:54:A7:DD,ok,-66,7.62,11.00,17.78,7.62
EE:6F:EE:A7:34:31,ok,-61,9.48,10.57,14.13,9.48
DE:64:59:3D:8E:63,ok,-61,7.32,9.40,10.00,7.32
F1:63:F2:BE:56:44,ok,-67,9.08,10.48,15.85,9.08
DB:6D:40:6D:A1:0F,ok,-65,5.57,6.84,6.31,5.57
FF:B4:7D:AB:1B:A2,ok,-58,6.14,7.06,11.22,6.14
FC:40:5D:54:A7:DD,ok,-65,7.62,11.11,17.78,7.62
EE:6F:EE:A7:34:31,ok,-67,9.47,10.51,11.22,9.47
DE:64:59:3D:8E:63,ok,-54,7.32,9.41,11.22,7.32
F1:63:F2:BE:56:44,ok,-65,9.37,10.50,15.85,9.37
DB:6D:40:6D:A1:0F,ok,-65,5.57,6.90,7.08,5.57
FF:B4:7D:AB:1B:A2,ok,-62,6.15,7.06,11.22,6.15
