EE:6F:EE:A7:34:31,ok,-63,3.95,9.87,10.00,3.95
DE:64:59:3D:8E:63,ok,-66,3.81,5.17,4.47,3.81
F1:63:F2:BE:56:44,ok,-70,7.62,9.52,11.22,7.62
DB:6D:40:6D:A1:0F,ok,-62,9.08,11.34,12.59,9.08
FF:B4:7D:AB:1B:A2,ok,-62,6.51,11.22,17.78,6.51
EE:6F:EE:A7:34:31,ok,-62,3.78,10.78,8.91,3.78
DE:64:59:3D:8E:63,ok,-52,3.81,5.25,4.47,3.81
F1:63:F2:BE:56:44,ok,-70,7.62,9.61,10.00,7.62
DB:6D:40:6D:A1:0F,ok,-66,9.08,11.39,10.00,9.08
FF:B4:7D:AB:1B:A2,ok,-69,6.53,11.19,14.13,6.53
EE:6F:EE:A7:34:31,ok,-61,3.80,10.91,10.00,3.80
DE:64:59:3D:8E:63,ok,-73,3.81,5.33,4.47,3.81
EE:6F:EE:A7:34:31,ok,-63,3.79,10.84,11.22,3.79
DE:64:59:3D:8E:63,ok,-53,3.81,5.25,5.01,3.81
F1:63:F2:BE:56:44,ok,-65,7.62,9.58,8.91,7.62
DB:6D:40:6D:A1:0F,ok,-67,9.08,11.41,10.00,9.08
FF:B4:7D:AB:1B:A2,ok,-62,6.55,11.32,14.13,6.55
FC:40:5D:54:A7:DD,ok,-74,6.74,9.32,8.91,6.74
EE:6F:EE:A7:34:31,ok,-62,3.81,10.73,10.00,3.81
DE:64:59:3D:8E:63,ok,-53,3.81,5.28,4.47,3.81
F1:63:F2:BE:56:44,ok,-74,7.62,9.58,7.94,7.62
DB:6D:40:6D:A1:0F,ok,-67,9.08,11.48,11.22,9.08
FF:B4:7D:AB:1B:A2,ok,-61,6.56,11.04,15.85,6.56
EE:6F:EE:A7:34:31,ok,-64,3.83,10.70,11.22,3.83
DE:64:59:3D:8E:63,ok,-52,3.81,5.28,4.47,3.81
EE:6F:EE:A7:34:31,ok,-63,3.81,10.76,8.91,3.81
DE:64:59:3D:8E:63,ok,-68,3.81,5.21,4.47,3.81
F1:63:F2:BE:56:44,ok,-65,7.62,9.59,7.94,7.62
DB:6D:40:6D:A1:0F,ok,-66,9.08,11.44,11.22,9.08
FC:40:5D:54:A7:DD,ok,-74,6.74,9.31,8.91,6.74
EE:6F:EE:A7:34:31,ok,-58,3.79,10.64,11.22,3.79
DE:64:59:3D:8E:63,ok,-52,3.81,5.22,4.47,3.81
F1:63:F2:BE:56:44,ok,-70,7.62,9.61,8.91,7.62
DB:6D:40:6D:A1:0F,ok,-66,9.08,11.48,11.22,9.08
FF:B4:7D:AB:1B:A2,ok,-61,6.52,11.30,14.13,6.52
EE:6F:EE:A7:34:31,ok,-63,3.81,10.29,10.00,3.81
DE:64:59:3D:8E:63,ok,-53,3.81,5.22,5.01,3.81
F1:63:F2:BE:56:44,ok,-69,7.62,9.54,10.00,7.62
DB:6D:40:6D:A1:0F,ok,-66,9.08,11.40,12.59,9.08
FF:B4:7D:AB:1B:A2,ok,-61,6.52,11.09,14.13,6.52
FC:40:5D:54:A7:DD,ok,-75,6.74,9.31,8.91,6.74
EE:6F:EE:A7:34:31,ok,-60,3.93,10.13,8.91,3.93
DE:64:59:3D:8E:63,ok,-52,3.81,5.16,4.47,3.81
F1:63:F2:BE:56:44,ok,-65,7.62,9.50,10.00,7.62
DB:6D:40:6D:A1:0F,ok,-63,9.08,11.39,12.59,9.08
