EE:6F:EE:A7:34:31,ok,-67,8.02,10.27,11.22,8.02
EE:6F:EE:A7:34:31,ok,-62,8.01,10.25,11.22,8.01
EE:6F:EE:A7:34:31,ok,-60,8.01,10.27,11.22,8.01
DE:64:59:3D:8E:63,ok,-64,9.08,12.05,15.85,9.08
F1:63:F2:BE:56:44,ok,-62,10.35,12.36,28.18,10.35
DB:6D:40:6D:A1:0F,ok,-64,8.50,10.65,19.95,8.50
FF:B4:7D:AB:1B:A2,ok,-53,2.93,3.64,3.98,2.93
FC:40:5D:54:A7:DD,ok,-60,5.91,9.00,10.00,5.91
EE:6F:EE:A7:34:31,ok,-62,8.01,10.24,11.22,8.01
F1:63:F2:BE:56:44,ok,-71,10.37,12.20,19.95,10.37
DB:6D:40:6D:A1:0F,ok,-76,8.50,10.71,19.95,8.50
FF:B4:7D:AB:1B:A2,ok,-62,2.93,3.67,3.98,2.93
FC:40:5D:54:A7:DD,ok,-60,5.91,8.91,10.00,5.91
EE:6F:EE:A7:34:31,ok,-62,8.01,10.14,11.22,8.01
DE:64:59:3D:8E:63,ok,-61,9.08,11.98,14.13,9.08
F1:63:F2:BE:56:44,ok,-64,10.36,12.27,22.39,10.36
DB:6D:40:6D:A1:0F,ok,-71,8.50,10.69,19.95,8.50
FF:B4:7D:AB:1B:A2,ok,-62,2.93,3.60,4.47,2.93
FC:40:5D:54:A7:DD,ok,-60,5.90,8.97,11.22,5.90
EE:6F:EE:A7:34:31,ok,-62,8.02,10.31,11.22,8.02
DE:64:59:3D:8E:63,ok,-62,9.08,12.05,12.59,9.08
F1:63:F2:BE:56:44,ok,-61,10.34,12.29,25.12,10.34
DB:6D:40:6D:A1:0F,ok,-76,8.50,10.65,19.95,8.50
FF:B4:7D:AB:1B:A2,ok,-58,2.93,3.60,3.98,2.93
FC:40:5D:54:A7:DD,ok,-65,3.40,8.93,10.00,3.40
EE:6F:EE:A7:34:31,ok,-60,8.01,10.34,11.22,8.01
DE:64:59:3D:8E:63,ok,-62,9.08,12.07,12.59,9.08
F1:63:F2:BE:56:44,ok,-61,10.36,12.31,17.78,10.36
DB:6D:40:6D:A1:0F,ok,-76,8.50,10.69,19.95,8.50
FF:B4:7D:AB:1B:A2,ok,-53,2.93,3.65,3.98,2.93
FC:40:5D:54:A7:DD,ok,-60,3.41,8.93,10.00,3.41
EE:6F:EE:A7:34:31,ok,-64,8.01,10.37,11.22,8.01
DE:64:59:3D:8E:63,ok,-62,9.08,11.99,14.13,9.08
F1:63:F2:BE:56:44,ok,-71,10.35,12.30,25.12,10.35
EE:6F:EE:A7:34:31,ok,-64,8.00,10.30,11.22,8.00
