EE:6F:EE:A7:34:31,ok,-52,9.22,10.47,11.22,9.22
DE:64:59:3D:8E:63,ok,-56,7.62,9.53,7.94,7.62
DB:6D:40:6D:A1:0F,ok,-67,2.79,7.38,7.08,2.79
EE:6F:EE:A7:34:31,ok,-68,9.22,10.44,11.22,9.22
DE:64:59:3D:8E:63,ok,-62,7.62,9.54,7.94,7.62
EE:6F:EE:A7:34:31,ok,-61,9.21,10.42,11.22,9.21
DE:64:59:3D:8E:63,ok,-56,7.62,9.55,7.94,7.62
F1:63:F2:BE:56:44,ok,-62,5.94,11.17,17.78,5.94
EE:6F:EE:A7:34:31,ok,-68,9.20,10.47,11.22,9.20
DE:64:59:3D:8E:63,ok,-62,7.62,9.54,7.94,7.62
F1:63:F2:BE:56:44,ok,-62,5.94,11.21,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.40,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-66,8.00,14.57,44.67,8.00
FC:40:5D:54:A7:DD,ok,-59,3.90,5.92,8.91,3.90
EE:6F:EE:A7:34:31,ok,-68,9.22,10.35,11.22,9.22
DE:64:59:3D:8E:63,ok,-62,7.62,9.57,8.91,7.62
F1:63:F2:BE:56:44,ok,-64,5.93,11.16,19.95,5.93
DB:6D:40:6D:A1:0F,ok,-66,2.78,7.37,7.08,2.78
FC:40:5D:54:A7:DD,ok,-59,3.93,5.98,7.94,3.93
EE:6F:EE:A7:34:31,ok,-68,9.21,10.45,12.59,9.21
DE:64:59:3D:8E:63,ok,-56,7.62,9.58,7.94,7.62
F1:63:F2:BE:56:44,ok,-62,5.95,11.19,17.78,5.95
EE:6F:EE:A7:34:31,ok,-61,9.18,10.43,11.22,9.18
DE:64:59:3D:8E:63,ok,-62,7.62,9.64,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.09,15.85,5.94
EE:6F:EE:A7:34:31,ok,-68,9.19,10.42,11.22,9.19
DE:64:59:3D:8E:63,ok,-69,7.62,9.59,8.91,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.21,15.85,5.94
DB:6D:40:6D:A1:0F,ok,-64,2.77,7.35,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-77,8.00,14.52,44.67,8.00
FC:40:5D:54:A7:DD,ok,-60,3.90,5.93,7.94,3.90
EE:6F:EE:A7:34:31,ok,-61,9.20,10.41,11.22,9.20
EE:6F:EE:A7:34:31,ok,-61,9.20,10.43,11.22,9.20
EE:6F:EE:A7:34:31,ok,-61,9.20,10.40,11.22,9.20
DE:64:59:3D:8E:63,ok,-62,7.62,9.61,8.91,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.08,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-66,2.77,7.42,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-67,8.01,14.52,44.67,8.01
FC:40:5D:54:A7:DD,ok,-64,3.90,5.94,7.94,3.90
EE:6F:EE:A7:34:31,ok,-68,9.19,10.42,11.22,9.19
EE:6F:EE:A7:34:31,ok,-61,9.19,10.39,11.22,9.19
EE:6F:EE:A7:34:31,ok,-61,9.21,10.41,11.22,9.21
DE:64:59:3D:8E:63,ok,-69,7.62,9.66,7.94,7.62
EE:6F:EE:A7:34:31,ok,-61,9.22,10.38,11.22,9.22
DE:64:59:3D:8E:63,ok,-62,7.62,9.61,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.14,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-64,2.77,7.40,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-68,8.00,14.59,44.67,8.00
FC:40:5D:54:A7:DD,ok,-61,3.90,5.97,7.94,3.90
DE:64:59:3D:8E:63,ok,-62,7.62,9.59,7.94,7.62
F1:63:F2:BE:56:44,ok,-62,5.93,11.04,19.95,5.93
DB:6D:40:6D:A1:0F,ok,-67,2.77,7.32,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-71,7.94,14.50,44.67,7.94
FC:40:5D:54:A7:DD,ok,-61,3.90,5.90,7.94,3.90
EE:6F:EE:A7:34:31,ok,-61,9.20,10.46,11.22,9.20
DE:64:59:3D:8E:63,ok,-62,7.62,9.63,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.07,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-65,2.77,7.39,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-68,7.99,14.58,44.67,7.99
FC:40:5D:54:A7:DD,ok,-61,3.89,5.89,7.94,3.89
EE:6F:EE:A7:34:31,ok,-68,9.21,10.39,11.22,9.21
DE:64:59:3D:8E:63,ok,-56,7.62,9.64,8.91,7.62
F1:63:F2:BE:56:44,ok,-62,5.93,11.21,15.85,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.77,7.33,7.08,2.77
FF:B4:7D:AB:1B:A2,ok,-67,7.97,14.60,44.67,7.97
FC:40:5D:54:A7:DD,ok,-64,3.91,5.96,7.94,3.91
EE:6F:EE:A7:34:31,ok,-58,9.18,10.35,11.22,9.18
DE:64:59:3D:8E:63,ok,-62,7.62,9.64,7.94,7.62
F1:63:F2:BE:56:44,ok,-69,5.94,11.09,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-66,2.78,7.44,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-68,7.97,14.59,44.67,7.97
FC:40:5D:54:A7:DD,ok,-63,3.90,5.90,7.94,3.90
EE:6F:EE:A7:34:31,ok,-68,9.20,10.46,11.22,9.20
DE:64:59:3D:8E:63,ok,-69,7.62,9.65,7.94,7.62
EE:6F:EE:A7:34:31,ok,-61,9.20,10.36,11.22,9.20
DE:64:59:3D:8E:63,ok,-69,7.62,9.61,10.00,7.62
EE:6F:EE:A7:34:31,ok,-68,9.18,10.42,11.22,9.18
DE:64:59:3D:8E:63,ok,-62,7.62,9.41,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.95,11.20,17.78,5.95
DB:6D:40:6D:A1:0F,ok,-66,2.78,7.35,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,7.95,14.42,56.23,7.95
FC:40:5D:54:A7:DD,ok,-65,3.89,5.95,7.94,3.89
EE:6F:EE:A7:34:31,ok,-61,9.17,10.37,11.22,9.17
DE:64:59:3D:8E:63,ok,-56,7.62,9.60,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.93,11.14,17.78,5.93
DB:6D:40:6D:A1:0F,ok,-66,2.79,7.34,7.08,2.79
FF:B4:7D:AB:1B:A2,ok,-68,8.02,14.38,56.23,8.02
FC:40:5D:54:A7:DD,ok,-61,3.91,5.87,7.94,3.91
EE:6F:EE:A7:34:31,ok,-61,9.18,10.39,11.22,9.18
F1:63:F2:BE:56:44,ok,-63,5.94,11.09,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-67,2.78,7.43,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-68,8.01,14.36,56.23,8.01
FC:40:5D:54:A7:DD,ok,-64,3.93,5.95,7.94,3.93
DE:64:59:3D:8E:63,ok,-69,7.62,9.57,8.91,7.62
EE:6F:EE:A7:34:31,ok,-61,9.19,10.34,11.22,9.19
DE:64:59:3D:8E:63,ok,-56,7.62,9.58,8.91,7.62
F1:63:F2:BE:56:44,ok,-62,5.93,11.05,17.78,5.93
DB:6D:40:6D:A1:0F,ok,-67,2.77,7.35,7.08,2.77
DE:64:59:3D:8E:63,ok,-56,7.62,9.60,8.91,7.62
EE:6F:EE:A7:34:31,ok,-61,9.18,10.31,11.22,9.18
DE:64:59:3D:8E:63,ok,-69,7.62,9.58,7.94,7.62
F1:63:F2:BE:56:44,ok,-63,5.94,11.07,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-67,2.78,7.31,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,7.97,14.51,44.67,7.97
FC:40:5D:54:A7:DD,ok,-65,3.90,5.90,7.94,3.90
EE:6F:EE:A7:34:31,ok,-68,9.19,10.42,11.22,9.19
DE:64:59:3D:8E:63,ok,-62,7.62,9.49,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.93,11.08,19.95,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.40,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,8.00,14.62,56.23,8.00
EE:6F:EE:A7:34:31,ok,-61,9.17,10.41,11.22,9.17
DE:64:59:3D:8E:63,ok,-56,7.62,9.63,8.91,7.62
F1:63:F2:BE:56:44,ok,-66,5.93,11.02,15.85,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.77,7.30,7.08,2.77
FC:40:5D:54:A7:DD,ok,-59,3.92,5.92,7.94,3.92
EE:6F:EE:A7:34:31,ok,-58,9.18,10.43,11.22,9.18
DE:64:59:3D:8E:63,ok,-69,7.62,9.57,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,10.98,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.34,7.08,2.78
EE:6F:EE:A7:34:31,ok,-61,9.20,10.43,11.22,9.20
DE:64:59:3D:8E:63,ok,-56,7.62,9.60,8.91,7.62
F1:63:F2:BE:56:44,ok,-62,5.93,11.14,17.78,5.93
DB:6D:40:6D:A1:0F,ok,-65,2.79,7.28,7.08,2.79
FF:B4:7D:AB:1B:A2,ok,-77,8.01,14.57,44.67,8.01
FC:40:5D:54:A7:DD,ok,-59,3.91,5.95,7.94,3.91
EE:6F:EE:A7:34:31,ok,-61,9.19,10.38,11.22,9.19
DE:64:59:3D:8E:63,ok,-56,7.62,9.51,8.91,7.62
F1:63:F2:BE:56:44,ok,-62,5.95,11.11,15.85,5.95
DB:6D:40:6D:A1:0F,ok,-64,2.78,7.37,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-77,7.97,14.58,44.67,7.97
EE:6F:EE:A7:34:31,ok,-59,9.18,10.43,11.22,9.18
DE:64:59:3D:8E:63,ok,-62,7.62,9.51,7.94,7.62
F1:63:F2:BE:56:44,ok,-66,5.93,11.11,17.78,5.93
DB:6D:40:6D:A1:0F,ok,-58,2.78,7.40,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,8.00,14.66,44.67,8.00
FC:40:5D:54:A7:DD,ok,-61,3.90,6.00,7.94,3.90
EE:6F:EE:A7:34:31,ok,-68,9.20,10.47,11.22,9.20
F1:63:F2:BE:56:44,ok,-65,5.93,11.13,17.78,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.44,7.08,2.78
EE:6F:EE:A7:34:31,ok,-61,9.18,10.40,11.22,9.18
DE:64:59:3D:8E:63,ok,-56,7.62,9.53,8.91,7.62
F1:63:F2:BE:56:44,ok,-62,5.93,11.10,19.95,5.93
DB:6D:40:6D:A1:0F,ok,-64,2.78,7.36,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-78,7.97,14.45,44.67,7.97
FC:40:5D:54:A7:DD,ok,-61,3.91,5.92,7.94,3.91
EE:6F:EE:A7:34:31,ok,-61,9.20,10.50,11.22,9.20
DE:64:59:3D:8E:63,ok,-56,7.62,9.69,7.94,7.62
F1:63:F2:BE:56:44,ok,-63,5.94,11.05,15.85,5.94
DB:6D:40:6D:A1:0F,ok,-65,2.78,7.31,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,8.00,14.58,44.67,8.00
EE:6F:EE:A7:34:31,ok,-61,9.12,10.38,11.22,9.12
DE:64:59:3D:8E:63,ok,-56,7.62,9.53,8.91,7.62
F1:63:F2:BE:56:44,ok,-66,5.95,11.02,15.85,5.95
DB:6D:40:6D:A1:0F,ok,-71,2.78,7.37,7.08,2.78
EE:6F:EE:A7:34:31,ok,-61,9.14,10.40,11.22,9.14
DE:64:59:3D:8E:63,ok,-62,7.62,9.55,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.92,11.14,19.95,5.92
DB:6D:40:6D:A1:0F,ok,-68,2.80,7.39,7.08,2.80
FF:B4:7D:AB:1B:A2,ok,-69,7.98,14.60,44.67,7.98
FC:40:5D:54:A7:DD,ok,-59,3.91,5.89,7.94,3.91
EE:6F:EE:A7:34:31,ok,-68,9.13,10.30,11.22,9.13
DE:64:59:3D:8E:63,ok,-60,7.62,9.55,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.16,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-65,2.77,7.45,7.08,2.77
EE:6F:EE:A7:34:31,ok,-61,9.12,10.30,11.22,9.12
DE:64:59:3D:8E:63,ok,-56,7.62,9.57,7.94,7.62
F1:63:F2:BE:56:44,ok,-65,5.94,11.11,15.85,5.94
EE:6F:EE:A7:34:31,ok,-58,9.11,10.43,11.22,9.11
DE:64:59:3D:8E:63,ok,-62,7.62,9.52,8.91,7.62
EE:6F:EE:A7:34:31,ok,-61,9.11,10.44,11.22,9.11
DE:64:59:3D:8E:63,ok,-56,7.62,9.57,8.91,7.62
F1:63:F2:BE:56:44,ok,-63,5.94,11.02,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-67,2.78,7.30,7.08,2.78
FC:40:5D:54:A7:DD,ok,-65,3.90,5.95,7.94,3.90
EE:6F:EE:A7:34:31,ok,-61,9.13,10.47,11.22,9.13
DE:64:59:3D:8E:63,ok,-62,7.62,9.56,8.91,7.62
F1:63:F2:BE:56:44,ok,-65,5.93,11.06,19.95,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.34,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-69,7.96,14.56,44.67,7.96
FC:40:5D:54:A7:DD,ok,-59,3.91,5.98,7.94,3.91
EE:6F:EE:A7:34:31,ok,-67,9.13,10.42,11.22,9.13
EE:6F:EE:A7:34:31,ok,-61,9.10,10.49,11.22,9.10
DE:64:59:3D:8E:63,ok,-62,7.62,9.57,7.94,7.62
F1:63:F2:BE:56:44,ok,-62,5.94,11.13,17.78,5.94
DB:6D:40:6D:A1:0F,ok,-67,2.78,7.40,7.08,2.78
FF:B4:7D:AB:1B:A2,ok,-67,8.01,14.62,44.67,8.01
FC:40:5D:54:A7:DD,ok,-59,3.90,5.98,7.94,3.90
EE:6F:EE:A7:34:31,ok,-61,9.09,10.42,11.22,9.09
DE:64:59:3D:8E:63,ok,-56,7.62,9.52,8.91,7.62
F1:63:F2:BE:56:44,ok,-65,5.93,11.22,15.85,5.93
DB:6D:40:6D:A1:0F,ok,-57,2.78,7.41,7.08,2.78
